과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,136조,[136조] 정정심판,"정정심판과 특허취소신청, 특허무효심판의 관계에 대한 설명에서 강의노트 507pg를 살펴보면 정정심판에 대한 인용심결이 확정된 경우 특허법원에 특허취소 신청이 계속 중인 경우에는 취소환송이 된다고 써있습니다. 그렇다면 이에 대한 심리를 정정 전 명.도를 가지고 하여 인용심결이 될 때만 취소환송을 하는 것인지 아니면 다른 사유를 통해 ex)민사소송법 451조 1항 9호(특허취소결정 또는 심결에 영향을 미칠 중요한 사항에 관하여 판단을 누락한 때), 아니면 정정이 있었다는 사살 자체로 그냥 인용심결 후 취소환송되는지 궁금합니다. 저작자 표시컨텐츠변경비영리","정정의 소급효로 판단의 대상이 정정후 명도로 바뀌었기 때문에, 다리 심리하라고 심판원으로 되돌려 보내는 것입니다. 열공하세요", ,,21.06.27
특허법,조문,159조1항,"159조 1항, 135조",1. 당사자 또는 참가인이 신청하지 아니한 이유로 심리할 때는 당사자 또는 참가인에게 의견 진술 기회를 줘야 하는 이유가 당사자 또는 참가인이 모르는 사이에 불리한 자료가 심판관에게 모아지기 때문이라고 하는데 오히려 직권심리를 하면 당사자 또는 참가인에게 이득이 되는 상황이니 의견 진술 기회를 부여하지 않아도 상관없는거 아닌가요? 당사자 또는 참가인의 목적은 결국 특허를 무효로 만드는 것인데 본인들이 청구한 이유로 무효가 되었건 심판관이 직권으로 심리한 이유로 무효가 되었건 결국 무효가 되는건 똑같은데 당사자 또는 참가인에게 어떠한 점이 불리하게 작용하는지 잘 모르겠습니다. 2. 특허권자(원고)가 이해관계인(피고) 현재 실시제품에 대해서는 침해를 주장하지만 피고가 실시할 계획이라고 주장하는 확인대상발명에 대해서는 침해를 주장한 적이 없고 주장할 의사가 없다고 진술하면 권리범위확인심판청구의 이익이 없다고 나와있습니다. 그런데 확인대상발명에 대해서만 침해를 주장하지 않았을 뿐 현재의 실시제품 관련해서는 침해를 주장했기 때문에 피고가 현재 실시하고 있는 이해관계인이라고 볼 수 있어서 심판청구의 이익이 있는거 아닌가요?,"1. 당사자는 심판청구인뿐만 아니라 피청구인(특허권자)도 포함되는 개념이고, 참가인도 피참가인측에 참가할 수 있습니다. 2. 확인대상발명의 설명서 또는 도면에 기재된 발명에 대해 이해관계가 있는지 판단합니다. 열공하세요~", ,,21.06.28
특허법,조문,139조,139조] 공동심판에서의 당사자적격,"139조 1항을 보면 동일한 특허권에 관하여 제133조제1항, 제134조제1항ㆍ제2항 또는 제137조제1항의 무효심판이나 제135조제1항ㆍ제2항의 권리범위 확인심판을 청구하는 자가 2인 이상이면 모두가 공동으로 심판을 청구할 수 있다. 1. 여기서 135조 1항은 적극적 권리범위확인심판이라서 청구인이 특허권자, 전용실시권자인데 이경우에도 공동으로 심판을 청구할 수 있는거 맞죠??? 2. 만약 청구할 수 있으면 139조 3항의 예외로 보면 되나요?? 139조 1항에서 다른 청구인은 전부다 이해관계인이고 강의중에서도 139조 1항 설명할때 이해관계인이 공동으로 심판을 청구할 수 있다고 하셔서 135조 1항은 청구인이 달라서 계속 궁금하다 질문남깁니다.","1.2. 법 제139조 제3항은 공유인 경우이고, 법 제139조 제1항의 경우는 특허권자, 전용권자가 공동으로 한 경우로서 그 내용을 달리합니다. 열공하세요~", ,,21.06.30
특허법,조문,135조,"135조, 129조] 권리범위확인심판 중 특허발명이 제법발명인 경우","리담특허법 19판 p.1143에 “따라서 특허권자는 *물건*이 출원 전에 공지되지 않았다면 확인대상발명의 물건이 특허된 제법발명에 의해 생산된 것이라는 것을 입증할 필요없이 1) 특허된 제법발명에 의해 생산된 물건이 출원 전 공지되지 않았다는 점, 2) 확인대상발명의 물건이 구성완비의 원칙, 균등론에 의해 특허된 제법발명에 의해 생산된 물건의 실시라는 점을 입증하면 된다.” 라는 문장이 있습니다. Q1) *물건*이 특허발명에 의해 생산된 물건인지, 확인대상발명에 의해 생산된 물건인지 궁금합니다. Q2) 2)번 문장이 이해가 잘 되지 않습니다. 일반적인 흐름으로 이해했을 때, 확인대상발명에 의해 생산된 물건이 특허발명에 의해 생산된 물건의 권리범위에만 속하면 된다고 생각하는데 저 문장을 해석하면 특허발명에 의해 생산된 물건이 확인대상발명에 의해 생산된 물건의 제조장치이다? 정도인 것 같은데 전반적인 이해가 부족한 것 같습니다. Q3) 문장에 대한 전반적인 질문입니다. 왜 특허권자가 A를 입증할 필요 없이 1), 2)를 입증하면 되는지 잘 모르겠습니다.","1. 특허발명에 의해 생산된 물건입니다. 2. 특허발명에 의해 생산된 물건과 확인대상발명에 의해 생산된 물건을 비교하여, AER, 균등론이 적용되어야만 권리범위에 속하게 됩니다. 이를 표현한 것입니다. 3. A가 무엇인지 모르겠네요. 한편, 1), 2)만 입증하면 되는 것은 특허된 방법으로 생산된 것으로 추정되기 때문입니다. 열공하세요~", ,,21.07.01
특허법,조문,136조,[136조] 사실심 변론종결 후 정정심판 인용심결확정 전원합의체 판결 질문드립니다.,[136조] 사실심 변론종결 후 정정심판 인용심결확정 전원 안녕하십니까 필기노트 p510에 있는 표에 대해 질문드립니다. 아래 사진 첨부하였습니다. 위에서부터 1번으로 번호를 매겨서 아래 8번까지 있다고 볼 때 4번에 대한 질문이 있습니다. 6번부터 8번은 1번부터 4번을 반대로 뒤집은 것이라 똑같다고 생각했습니다. 1번부터 4번을 살펴보면 1번의 경우 : 대법원에서 정정 전 명도로 특허법원의 기각판결이 위법한지 판단 -> 위법하지 않아 기각판결 -> 기각확정 (단 특허권의 범위는 정정후 명도) 2번의 경우 : 대법원에서 정정 전 명도로 특허법원의 기각판결이 위법한지 판단 -> 위법하여 파기환송 -> 특허법원에서 정정 후 명도로 심리 3번의 경우 : 특허법원에서 정정 전 명도로 심판원의 기각심결이 위법한지 판단 -> 위법하여 취소환송 -> 심판원에서 정정 전??/후??(도표상 정정후란 박스 없으니까 정정전 명도라고 판단했습니다) 명도로 심리 -> 인용심결(특허무효) -> 특허권자가 대법원에 상고 -> 대법원에서 정정 전 명도로 특허법원의 인용판결 위법한지 판단 -> 위법하여 파기환송 -> 특허법원에서 정정후 명도로 심리 4번의 경우 : 특허법원에서 정정 전 명도로 심판원의 기각심결이 위법한지 판단 -> 위법하여 취소환송 -> 심판원에서 정전 전??/후??(도표상 정정후란 박스가 있는데 3번과 같이 정정 전이어야 하는게 아닌가 생각했습니다. 혹은 3번도 정정후인가?라는 생각을 했습니다) 명도로 심리 -> 인용심결(특허무효) -> 특허권자가 대법원에 상고 -> 대법원에서 정정 전 명도로 특허법원의 인용판결 위법한지 판단 -> 위법하지 않아 기각판결 -> 기각확정??(대법원에서 최종판결이 났으니까 1번처럼 기각확정이라고 오른쪽에 박스가 있어야하지 않나?라고 생각했습니다) 굵은 글씨+밑줄 그어진 세 부분에 대한 질문 드립니다. [질문1] 첫번째 밑줄 : 정정 전인지 후인지? 저는 개인적으로 사실심 변론종결 후 정정심판이 확정되어 정정 전이라고 판단했습니다. [질문2] 두번째 밑줄 : 정정 전인지 후인지? 3번과 4번이 같아야 하는게 아닌지? 저는 3번과 같아야 하는 것 같아 정정 전이라고 생각했습니다. 왜 심판원에 계속 중인 때 옆에 '정정후 명도 의해 심리' 박스가 들어가 있는지 모르겠습니다. [질문3] 세번째 밑줄 : 1번과 같이 4번에도 '상고기각확정'박스가 들어가야 하지 않는지? 에 대해 질문드립니다. 감사합니다. 합의체 판결 질문드립니다.,"1. 완전히 잘못 이해하고 있습니다. 심판원 기각-특허법원 인용-대법원 인용-다시 특허법원에서 정정후 명도에 의해 심리가 됩니다. 2.3.도 마찬가지입니다. 특허법원에서 인용판결(취소환송)이 내려지더라고 대법원에 상고하면, 대법원에서 판결이 확정되기 전까지 특허심판원으로 환송되지 않습니다. 열공하세요~", ,,21.07.01
특허법,조문,135조,[135조] 권리범위확인심판 판단시점 관련,허가등에의한 존속 기간 연장등록이 된 특허의 경우 심결시 가 언제냐에 따라 보호범위 판단을 95 조에 의할지 97조에 의할지 달라지나요? 침해소송은 침해기간 나눠 판결이 날텐데 권범심은 속부판단만 하므로 어떻게 판단이 되는지 혼란스러워 잘문드립니다,"아직 이와 관련된 판례는 없지만, 시기적 요건을 고려해 보면 심판청구시 당시 계속중인 특허의 권리범위에 속하는지 여부를 판단함이 타당합니다. 즉, 원래의 존속기간 중 청구한 것이라면 법 제97조에 의해, 연장된 존속기간 중 처구한 것이라면 법 제95조에 의해 판단합니다. 열공하세요~", ,,21.07.01
특허법,조문,135조,[135조] 확인대상발명의 특정 정도,"p. 497의 위 그림에서는 사회통념상 구별 가능하고(청구취지로서의 특정), 대비가능할 정도로 특정되어야만(청구원인으로서의 특정) 본안심결이 가능하다고 되어있는데, p.496에는 청구취지로서의 특정이 명확하다면 청구원인으로서의 특정이 불명확하더라도 본안심결이 가능하다고 기재되어있습니다. 위 두 페이지의 내용이 말하는 결론이 약간은 다른 것 같은데 둘 중 어느 내용이 맞는지 궁금합니다.","독립항과 종속항의 관계에서는, 종속항의 대응구성요소가 없더라도(청구원인으로서 특정이 불명확), 독리항의 권리범위에 속하지 않으면 종속항의 권리범위에 속하지 않기 때문에(대비 가능), 본안심결을 할 수 있습니다. 열공하세요~", ,,21.07.03
특허법,조문,140조,[140조] 특허발명이 제법발명인 경우,"140조 3항 확인대상 발명 특정 관련 논점에서 2003후2164 판례는 특허발명이 제법이고 확인대상 발명이 물건인 경우에, '특정한 생산방법에 의하여 생산한 물건'을 특정하여 청구 가능하다 했는데요 이경우 생산방법의 추정(129조)을 적용할 여지가 있는지? 아니면 129조는 본안판단에서만 적용될 수 있는 것인지? 의문이 든 이유가 권범심에서는 결국 확대발 특정시 생산방법을 설명서에 기재해야 하는데 본안 판단에서만 129조 추정 가능하면 사실상 129조가 의미가 없는 것이 아닌가 해서 질문드립니다.","물건이 출원전에 공지되지 않았다면 제129조가 적용되고, 이때에는 생산방법을 기재하지 않아도 됩니다. 리담특허법의 권리범위확인심판 파트에 관련내용이 있으니 읽어 보세요.", ,,21.07.04
특허법,조문,133조,133조] 손해배상청구 인용판결 후 무효심결 확정된 경우,"특허권에 기한 손해배상청구 인용판결후, 무효심결 확정된 경우에 재심으로 손해배상 청구를 뒤집을 수 있을지 자체가 문제가 될 수 있나요? 종래는 당연히 된다고 생각했었는데, 최근 2016후2522 전원합의체 판례에서 정정심판의 경우 재심사유 안된다는 판례가 나와서 무효심판의 경우에도 재심사유가 될 수 없다는 논의가 있는 것인지 궁금합니다.",논의는 없습니다. 재심사유에 해당합니다. 열공하세요~, ,,21.07.04
특허법,조문,136조,[136조] 2016후2522 전합 판결,"p.516에서의 그림은 사실심 변론종결 후 정정심판의 인용심결확정 시점이 상고 이전인데, p.513에서의 그림은 사실심 변론종결 후 정정심판의 인용심결확정 시점이 상고 이후입니다. ^사실심 변론종결 후^ 라는 표현에서 상고 이후가 되어야 하는게 맞는 것 같은데 p.516에서 사실심 변론종결 후 정정심판의 인용심결확정 시점이 상고 이전이 될 수 있는 이유가 궁금합니다. 또한, p.516 에서 정정 전 명도에 의해 판결의 법률 위반 심리 시점 과 상고 시점이 동일한데 이 이유 또한 궁금합니다.",1. 특허법원의 사실심 변론종결후 인용심결이 확정된 경우를 전제로 하는 판결입니다. 참고로 대법원에서는 사실심리를 하지 않습니다. 2. 대법원에서는 사실심 변론종결후 인용심결이 확정되었다면 정정전 명도에 의해 심리를 한다는 의미입니다. 열공하세요~, ,,21.07.06
특허법,조문,163조,[163조] 일사부재리의 동일 증거,"일시부재리 동일증거 판단시 전 심판이 심취소 까지 간 경우, 심판이나 심취소에서 제출된 증거라면 전심에서 판단된 증거라고 볼 수 있나요? 아니면 심취소에서만 제출된 증거는 동일 증거로 치지 않는 건가요? 저작자 표시컨텐츠변경비영리",동일증거라고 봐야 합니다. 그래야 모순저촉을 피한다는 일사부재리 원칙의 취지에 부합하기 때문입니다. 열공하세요~, ,,21.07.12
특허법,조문,136조,[136조] 정정심판의 인용심결 확정의 효과,"안녕하세요, 변리사님. 노트를 어떻게 해석해야 할 지 헷갈려 질문드립니다. 해당 가로축들 모두 1. 대법원까지 소송이 진행된 경우이고, 2. 정정심판의 인용심결은 사실심 변론종결 이후 확정된 그림이라 이해하면 될까요? 빈약한 질문이지만 확실히 하고자 질문드립니다. 바쁘시더라도 답변해 주시길 부탁드립니다. 감사합니다.","네. 2가지를 가정한 그림입니다. 이 때 대법원은 정정 전 명도에 의해 법률 위반을 심리하게 되고, 그 결과 8가지 CASE가 나올 수 있는데 이를 전부 그림으로 그린 것입니다. 열공하세요~", ,,21.07.16
특허법,조문,135조,[135조] 권리범위확인심판 실시가능성(미래의 이해관계),"변리사님께서 실시가능성에 대해 설명해주시면서 이 강의노트를 설명해주셨는데 설명을 들으면서 근복적으로 이해가 안되는 부분이 있어 이렇게 질문을 드립니다. 특허권자 甲이 A(현재이해관계)로 특정해서 침해소송을 걸었는데, 굳이 B(미래이해관계)를 소극적 확인심판청구를 걸어서 얻는 이득이 무엇인지 모르겠습니다. 어차피 미래의 사용이 침해든 아니든 간에 지금 A침해 인데 왜 乙은 B를 특정해서 확인심판청구를 하는 건가요?","여러가지 이유가 있을 수 있습니다. 예를 들어, A가 침해이니 B로 바꿔 실시하고자 하는데, 그 전에 확인을 받아두려는 진정한 의도가 있을 수도 있고, B를 A와 비슷하게 특정하여, 심판원에서 유리한 심결을 받아서 이를 활용하고자 하는 의도도 있을 수 있습니다. 열공하세요~", ,,21.08.02
특허법,조문,135조,135조 권리범위 확인심판에서 균등범위의 확인대상 발명이 특정되는지 여부,"두 사진의 빨간 부분을 제가 이해한 바는 확인대상 발명이 균등범위 : 특정됨 확인대상 발명이 동일, 군등범위여서 특정됐으나 피청구인이 그 발명을 실시하는 게 아닌 확인대상 발명과 균등한 발명을 실시 : 특정 안 됨 이게 맞나요? ? 감사합니다 ~","네. 정리해 보면, 특허발명---(A)--확인대상발명---(B)---실시대상물이라고 했을 때, (A)는 AER, 균등론 적용하는 것이고, (B)는 사실적 관점에서 일치해야 하는 것입니다. 열공하세요~", ,,21.08.11
특허법,조문,163조,[163조] 일사부재리.163조 단서의 해석에 관하여 질문있습니다.,"안녕하세요 임병웅변리사님. 위 강의노트468p 나. 에서 ""하지만 일사부재리 원칙은 심판청구의 적법요건일 뿐이여서, 위와 같은 경우라도 일사부재리 원칙을 위반하여 심판청구가 부적법하다고 한 각하심결을 본안에 관한 실체심리가 이루어진 기각심결과 동일하게 취급하는 것은 문언의 가능한 해석 범위를 넘어선다."" 이부분이 잘 이해가 안갑니다ㅜㅜ '후행심판에서 새로 제출된 증거가 선행확정심결을 번복할 수 있을지를 판단하는 과정속에서, 본안에 관한 판단이 선행되는 것과 같은 결과가 발생하는 것이 실체심리가 이루어진 기각판결처럼 보여도 각하판결이고 따라서 163조 단서에 따라 일사부재리 위반이 아니다?' 라고 생각하면될까요...? 항상 좋은 강의감사합니다.",네. 정확히 이해하고 있습니다~, ,,21.08.12
특허법,조문,137조,[137조] 정정무효심판 중 정정청구의 특허발명,"안녕하세요 변리사님. 최초 등록된 특허발명 명세서A > 정정심판으로 정정하여 특허발명 명세서B가 되었다고 할 때 1. 그 후 특허무효심판이 청구되었을때 특허권자가 무효심판에서 정정청구 할 시 정정의 객체적요건(특허발명의 명세서 또는 도면 기재사항 범위 내)의 대상이 되는 특허발명은 명세서 B가 맞나요? 2. 위 사례에서 특허무효심판이 아닌 A>B로의정정무효심판이 청구되었을때 특허권자가 정정무효심판에서 정정청구 할 시 정정의 객체적요건의 대상이 되는 특허발명은 1번의 특허무효심판과 달리 명세서A 인가요?, 아니면 B인가요? 3. 즉 명세서A의 범위내에서 한 정정청구가 적법하게 판명되어 명세서C가 되었을때 정정무효심판 대상이 B에서 C로 바뀌는것인가요 아니면 명세서B의 범위내에서 한 정정청구가 적법하게 판명되어 명세서C가 되었을때 정정무효심판 대상이 B에서 C로 바뀌는것인가요? 1번 2번 상황에서객체적 요건의 대상이 B,A로 각각 달라야할것 같은데 정정은 소급효가 있고, 부적법한 정정도 정정무효가 확정되기 전까진 당연무효라 할 수 없으며 최초란 말도 법조문에 없으니 2,3번도 명세서B 범위 내에서 정정해야 하는지 헷갈립니다",1. 네 2. B입니다. 3. B-C입니다. 정정의 소급효에 대한 개념을 이해 못 하고 있습니다. 열공하세요~, ,,21.08.18
특허법,조문,136조5항,136조 5항에서 136조 1항 3호가 빠지는 이유와 관련해 질문드립니다.,"리담특허법 1118p에서 136조 5항에서 136조 1항 3호가 빠지는 이유와 관련하여 정정대상이 아니었던 다른 부분에 분명하지 않은 기재가 있더라도 이 때문에 정정을 인정하기 않는 일이 없게 하려는 것이라고 설명하였습니다. 그런데 136조 1항 1,2호에 해당하는 정정을 하더라도 정정대상이 아니었던 부분에 분명하지 않는 기재가 있을 수 있지 않나요? 이 경우에는 분명하지 않은 기재가 있다는 이유로 정정을 인정하지 않을 수 있는 것인가요? 이런 의문 떄문에 이 설명이 잘 와닿지 않았습니다. 제가 혹시 잘못 이해한 부분이 있을까요?","정정은 명세서 또는 도면 전체에 대해 인정해 달라는 것입니다. 따라서, 분명하지 아니한 기재의 명확히 하는 경우에도 정정도 특허출원할 때 특허를 받아야 한다면 명세서 또면 도면 전체가, 특허출원할 때 완벽히 기재불비가 없어야 한다는 것입니다. 이렇게 하는 것은 특허권자에게 너무 부담감이 생기게 한다는 것입니다. 열공하세요~", ,,21.08.29
특허법,문제,163조,[163조] 일사부재리,"기출 지문 중 ""확정 심결과 확정 판결 사이에는 일사부재리 원칙이 적용되지 않는다.""(O) 에 대해 질문이 있습니다! 일사부재리는 적법성심리를 통해 판단하고 위반시 심판청구가 부적법하여 심결각하 되는 것으로 알고있습니다. 그래서 전 이 지문이 맞는 이유를, 지문에선 이미 확정된 심결과 판결 사이에서의 적용여부를 물어보았기 때문에 심판이나 소송 도중에 판단하는 것이 아니라서 일사부재리가 적용되지 않기 때문에 맞는 지문이라고 생각했는데 맞는 생각인가요..??","틀린 생각입니다. 개정되기 전의 구법을 물어보고 있습니다. 판결이 확정된 경우 적용된다고 하면 각하심결인 경우에도 적용된다는 것인데, 문제가 있어 삭제한 것입니다. 리담특허법 각주를 읽어보세요~", ,,21.09.02
특허법,조문,154조,[154조] 중복심판에서 청구의 동일,변리사님 안녕하세요 중복심판금지에서 청구의 동일성을 요하지 않습니까? 그런데 만약 정정심판에서 청구항1에대해 정정을 구하는 것과 청구항2에대해 정정을 구하는 두 심판이 있다고 하면 그 두 심판은 정정을 구하는 청구항이 달라 청구의 동일성이 인정되지 않는 것인가요? 아니면 정정을 구한다는 청구가 동일하기 때문에 같은 청구인건가요? 만약에 정정심판을 구하고 청구범위를 정정하여 심판을 청구하였는데 그 이후에 정정을 하고싶은 부분이 더 생겼다면 어떻게 조치해야 하나요? 감사합니다,1. 다른 청구입니다. 2. 또 정정심판을 청구하면 됩니다. 열공하세요~, ,,21.09.03
특허법,조문,170조,"[170조, 176조] 최후거절이유통지, 최초거절이유통지","안녕하세요 임 변리사님? 강의를 들은지 시간이 좀 지나서 정확히 기억이 안나 질문하게 되었습니다. 첫번째 사진에서 최후 거절이유 통지 후 보정3에 의한 36조 거절이유가 새로 생겼는데, 심판단계에서는 보정각하 사유 임에도 최후 거절이유통지를 해주고 (170조 1항 괄호) 두번째 사진에서는 거절결정취소 후 심사관에게 환송되고 나서는 모든 사유를 최초거절이유통지 한다고 해석했는데 1. 그렇다면, 결론이 심판단계에서 보정의 적법성과 기통지 거절이유가 극복 됐는지 확인 중에 3번 보정이 부적합한 걸 알게되면 최후거절이유통지를 하고 못보고 넘어가서 인용심결하고 환송했는데, 심사관이 보정이 부적합했다라는 걸 알면 최후가 아니라 최초라는 의미인걸 까요? 2. 제가 심판절차를 공부해본 바로는 0. 보정의 적법성을 따지고 1. 원거절 이유가 해소됐으면 자판 또는 환송인데 만약 그렇다면 두 가지 케이스가 참 불합리 하다고 나껴집니다ㅠ ㅠ 하나는 자판중에 발견하면 최후이고 다른 하나는 환송후에 심사단계에서 하면 최초이고 그냥 판단 주체가 다를 뿐인데 말이죠.","1. 환송되었다는 것은 거절결정이 잘못되었다는 것을 전제로 하는 것이기 때문에 reset 후 처음부터 다음 시작하는 것이고, 심판 계속 중이라는 것은 거절결정이 잘못되었는지 아직 결정이 나지 않은 상태라는 것이기 때문에 reset이 안 되고 최후거절이유통지를 하는 것입니다. 2. 잘못이해하고 있네요. 원거절이유 해소가 되고, 새로운 거절이유가 발견되지 않은 경우에 거절결정을 일단 취소하고, 그 후 자판(특허결정) 또는 환송됩니다. 자판이라는 것이 다시 거절이유통지를 한다는 의미가 아닙니다. 열공하세요~", ,,21.09.08
특허법,조문,133조,"[133조, 35조] 무권리자의 특허가 다른 이유로 소급소멸한 경우 무효심판 청구","안녕하세요. 정당권리자의 출원 및 무효심판청구에 대한 질문드립니다. 특허권이 소급소멸한 경우 무효심판 청구는 실익이 없어 불가능하다고 알고 있습니다. 그런데 제 35조 규정은 제 33조 1항 본문에 따른 이유로 무효심결이 확정된 경우에만 적용하는바, 다른 사유로 무효심결이 확정된 경우는 35조의 적용이 불가능한 것으로 알고 있습니다. 그렇다면 무권리자의 출원이 착오 등록되고, 제 33조 1항 본문이 아닌 이유로 무효심결이 확정된 경우, 35조의 적용을 받기 위해 33조 1항 본문을 위반을 이유로한 무효심판을 별도로 청구할 수 없게 되고, 당해 발명이 무권리자의 출원에 의하여 공개까지 되었었다면 1년이 지난 시점에서 정당한권리자가 구제받을 수 있는 수단은 없는것인가요?","네. 그렇습니다. 그런데, 생각해 보면 정당한 권리자도 다른 무효사유가 있을 것으로 여겨집니다. 열공하세요~","답변 감사합니다!! 발명 자체 또는 다른 출원이나 발명에 의한 무효사유가 없다면, 예를들어 명세서 기재불비 등에 대해서는 정당한 권리자의 출원에는 무효사유가 없을 여지가 있지는 않나요?",그런 경우는 아직 실무가 없기 때문에 뭐라고 말씀드리기가 어렵네요.,21.09.14
특허법,조문,,일사부재리 적용시점,"안녕하세요 교수님 일사부재리 적용시점 관련 질문드립니다 '동일 사실 동일증거'는 심결시 기준 '본안심결 확정시점'은 심판 청구시 기준이라고 배웠습니다 저는 이 말을 적용여부는 청구시 기준, 위반여부는 심결시 기준이라고 이해했는데 맞는지 궁금합니다!","심결시를 기준으로 일사부재리 위반 여부를 판단하는데, 본안심결확정은 청구시에 확정되었는지 여부, 동일사실 및 동일증거인지 여부는 심결시를 기준으로 판단한다고 이해하는 것이 정확합니다. 제목이 질문규칙에 맞지 않으니 수정해 주세요.", ,,21.09.27
특허법,조문,163조,[163조] 일사부재리 전부무효심판과 일부무효심판,"1. 내용 163조 일사부재리에서 전부무효심판과 일부무효심판은 동일한 심판으로 본다. 2. 질문 이때 전부무효심판이 먼저 확정된 경우와 일부무효심판이 먼저 확정된 경우를 나누어 생각해 보았는데, 1) 전부무효심판이 먼저 확정된 경우 -> 전부에 대해 심리가 진행되었으므로, 일부에 대해 다시 무효심판을 청구하는 경우 일사부재리 적용 가능한 것은 이해가 가지만, 2) 일부무효심판이 먼저 확정된 경우 -> 전부에 대해 무효심판이 청구되었을 때, 일부무효심판에 포함되지 않았던 청구취지에 대해서는 전 심판에서 심리되지 않았으므로 일사부재리 원칙이 적용되지 않아야 한다는 생각이 들었습니다. 그렇다면 책에 기술되어 있는 '전부무효심판과 일부무효심판은 동일한 심판으로 본다'라는 문구는 일부무효심판이 전 심판인 경우 어떻게 이해해야 하나요? (전부무효심판 중 일부무효심판과 청구취지가 겹치는 부분에 일사부재리 원칙이 적용 되어, 그 외의 부분에 대해서만 전부무효심판이 아닌 일부무효심판을 청구해야한다)라고 보는 것이 맞나요?","후자의 경우, 즉, 2)의 경우 일사부재리에 위반되는 청구항만 심결각하됩니다. 열공하세요~", ,,21.09.30
특허법,조문,135조,[135조]권리범위 확인심판 공지기술제외,"안녕하세요! “ 등록된 특허의 일부에 그 발명의 기술적 효과발생에 유기적으로 결합된 것이 아닌 공지사유가 포함되어 있는 경우 그 공지부분에까지 권리범위가 확장되는 것이 아닌 이상 그 등록된 특허발명의 전부가 출원 당시 공지공용의 것인 경우에도 특허무효의 심결의 유무에 관계없이 그 권리범위를 인정할 수 없다.”(81후56) “ 대법원은 특허의 일부 또는 전부가 출원 당시 공지공용의 것인 경우까지 특허청구범위에 기재되어 있다는 이유만으로 권리범위를 인정하여 독점적·배타적인 실시권을 부여할 수는 없으므로 권리범위확인심판에서도 특허무효의 심결 유무에 관계없이 그 권리범위를 부정할 수 있다고 보고 있으나, (이러한 법리를 공지공용의 것이 아니라 그 기술분야에서 통상의 지식을 가진 자가 선행기술에 의하여 용이하게 발명할 수 있는 것뿐이어서 진보성이 부정되는 경우까지 확장할 수는 없다.)”(2012후4162) 두 전합 판례에서 설시한 “일부 또는 전부” 라는 부분에서 일부가 공지기술인 경우도 권리범위 부정이 되는 것으로 표현한 것 같은데, 다른 대법원 판례(유기적으로 결합된 전체로서 판단해야하고, 공지된 부분 제외 X)와 배치되는 것은 아닌가요?객관식에서 두 판례 다 옳은 것으로 보면 될까요?","대법원 판례에서 말하는 일부공지는, 하나의 청구항에 여러 개의 발명이 있는데 그 중 일부 발명이 공지기술과 동일한 경우를 말합니다. 즉, 구성요소 단위가 아닌 발명 단위로 얘기하고 있는 것입니다. 따라서, 둘 다 옳은 판례입니다. 열공하세요~", ,,21.10.03
특허법,조문,138조,[138조] 통실허심판에서 특허권자와 실시권자의 개별적인 청구,"안녕하세요! 질문1) 138조의 통실허 심판을 통해 정당한 실시권원을 얻는 것은 각 특허권자, 전용실시권자, 통상실시권자의 심판청구를 통해 개별적으로 얻어지는 것인가요? 예를들어, 특허권자의 청구에 의해 인용되어도 실시권자들의 실시는 침해를 구성하나요? 질문2) 연결되는 질문으로 만약 위의 질문의 답이 “옳음”이라면, 만약 통상실시권자가 통실허 심판을 청구하여 인용된 경우, 선원권리자는 3항에 의한 허락을 통상실시권자에게 받는 것은 말이 안되는데, 이 경우에는 특허권자 또는 전용실시권자에게 허락을 받고 그게 안되면 ‘실시를 허락하지 않음’을 이유로 심판을 청구할 수 있는 것인가요? 아니면 ‘허락을 받을 수 없는 때’에 해당하여 바로 청구가 가능한 것인가요?","1. 네, 그렇습니다. 2. 후출원 통상권자는 크로스 라이선스의 피청구인이 이론적으로 될 수 없기 때문에, 입법불비로 비판하면 됩니다. 열공하세요~", ,,21.10.03
